total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
166326.52622314612,0.0009347761692934942,,,
165830.04958969844,-0.0029849516172880675,,,
165757.5228806286,-0.00043735564965030616,,,
165355.69829097163,-0.002424171058265201,,,
163876.50016533112,-0.00894555277458664,,,
161322.2389538202,-0.015586500864577801,,,
161311.1469598991,-6.875675661965897e-05,,,
163014.25613993942,0.010557913771846783,,,
163384.0866288224,0.0022687002820507285,,,
163621.61552730578,0.0014538068142646576,,,
165199.02672940187,0.009640604005849429,,,
165691.36640959026,0.0029802819661575164,,,
165468.6774347207,-0.0013439986626645473,,,
164788.9702492692,-0.004107769494439029,,,
166128.2234406376,0.008127080285425636,,,
166538.66080477706,0.0024706058708086065,,,
166694.3910927934,0.0009350999177235586,,,
165781.0944172882,-0.005478868662094349,,,
164521.46773462862,-0.007598132266451119,,,
166214.34865373737,0.01028972657744176,,,
167026.98696409378,0.004889098425848504,,,
167569.92487976677,0.0032505999511904804,,,
167935.34170273403,0.002180682620878782,,,
167158.0724129107,-0.0046283842456413815,,,
168259.97437400484,0.006591975757965551,,,
164384.10775902183,-0.023034988739317197,,,
163816.64487853475,-0.003452054387878878,,,
166565.12406411773,0.01677777729864327,,,
166953.45407301147,0.0023314004721917136,,,
167628.3542300967,0.00404244500859563,,,
167627.8309737883,-3.1215262525918774e-06,,,
167697.0189726681,0.0004127476832329613,,,
168308.4194330302,0.0036458636182541415,,,
168384.1112950376,0.0004497211860368111,,,
167937.07700542916,-0.0026548484068379397,,,
168321.30571314658,0.002287932567178075,,,
167584.7502105416,-0.004375889905822272,,,
167744.82633840243,0.0009551950738937443,,,
167374.25527159747,-0.0022091355953797187,,,
168608.50236189063,0.0073741752475036115,,,
168625.57717085766,0.00010126896762541193,,,
168513.5944007997,-0.0006640912484142669,,,
169686.0955212549,0.006957902266724547,,,
170269.24540218478,0.0034366391609077507,,,
170687.30923256112,0.0024553102904101287,,,
170112.24256624043,-0.0033691237439168464,,,
170000.54181576436,-0.0006566296980805575,,,
169422.437403718,-0.003400603350269704,,,
